path	face_index	family	subfamily	full	postscript	typo_family	typo_subfamily	version_name	font_revision	weight	width	italic	axes	glyphs	arabic	arabic_supp_exta	persian	arabic_pf	latin_ext	greek	cyrillic	gsub_features	gpos_features	format	outlines	bytes	dataless	designer	manufacturer	vendor_id	license_url	error
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.53566.otf	0	TT Commons Pro Light	Italic	TT Commons Pro Light Italic	TTCommonsPro-LtIt	TT Commons Pro	Light Italic	Version 3.200.26072023	3.200	300	5	1		1548	0	0		0	148	0	218	liga,dlig,calt,smcp,c2sc,onum,lnum,tnum,pnum,salt,frac,sups,subs,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,ss09,ss10,ss11	kern,mark,mkmk	otf	CFF	292224	no	Designed by Pavel Emelyanov, Ivan Gladkikh, Yulia Gonina, Kseniya Karataeva, Antonina Zhulkova. Technical designers Marina Khodak, Kirill Maslov, Nadyr Rakhimov, Yuri Nako, Anastasia Pogorelova, Victor Rubenko.	TypeType	TpTp	http://typekit.com/eulas/0000000000000000774f7718	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.53567.otf	0	TT Commons Pro Thin	Italic	TT Commons Pro Thin Italic	TTCommonsPro-ThinIt	TT Commons Pro	Thin Italic	Version 3.200.26072023	3.200	100	5	1		1548	0	0		0	148	0	218	liga,dlig,calt,smcp,c2sc,onum,lnum,tnum,pnum,salt,frac,sups,subs,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,ss09,ss10,ss11	kern,mark,mkmk	otf	CFF	290940	no	Designed by Pavel Emelyanov, Ivan Gladkikh, Yulia Gonina, Kseniya Karataeva, Antonina Zhulkova. Technical designers Marina Khodak, Kirill Maslov, Nadyr Rakhimov, Yuri Nako, Anastasia Pogorelova, Victor Rubenko.	TypeType	TpTp	http://typekit.com/eulas/0000000000000000774f770c	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.53568.otf	0	TT Commons Pro Thin	Regular	TT Commons Pro Thin	TTCommonsPro-Thin	TT Commons Pro	Thin	Version 3.200.26072023	3.200	100	5	0		1548	0	0		0	148	0	218	liga,dlig,calt,smcp,c2sc,onum,lnum,tnum,pnum,salt,frac,sups,subs,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,ss09,ss10,ss11	kern,mark,mkmk	otf	CFF	291816	no	Designed by Pavel Emelyanov, Ivan Gladkikh, Yulia Gonina, Kseniya Karataeva, Antonina Zhulkova. Technical designers Marina Khodak, Kirill Maslov, Nadyr Rakhimov, Yuri Nako, Anastasia Pogorelova, Victor Rubenko.	TypeType	TpTp	http://typekit.com/eulas/0000000000000000774f7712	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.53583.otf	0	TT Travels Next ExtraBold	Italic	TT Travels Next ExtraBold Italic	TTTravelsNext-XBdIt	TT Travels Next	ExtraBold Italic	Version 1.100.26072023	1.100	800	5	1		768	0	0		0	137	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,subs,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,ss09	kern,mark,mkmk	otf	CFF	156024	no	Designed by Kseniya Karataeva, Yulia Gonina. Technical designers Yuriy Nako, Kirill Maslov, Ivan Gladkikh, Victor Rubenko.	TypeType	TpTp	http://typekit.com/eulas/0000000000000000774f76f3	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.53584.otf	0	TT Travels Next	Bold Italic	TT Travels Next Bold Italic	TTTravelsNext-BdIt			Version 1.100.26072023	1.100	700	5	1		768	0	0		0	137	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,subs,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,ss09	kern,mark,mkmk	otf	CFF	155396	no	Designed by Kseniya Karataeva, Yulia Gonina. Technical designers Yuriy Nako, Kirill Maslov, Ivan Gladkikh, Victor Rubenko.	TypeType	TpTp	http://typekit.com/eulas/0000000000000000774f76f2	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.53585.otf	0	TT Travels Next Thin	Italic	TT Travels Next Thin Italic	TTTravelsNext-ThIt	TT Travels Next	Thin Italic	Version 1.100.26072023	1.100	100	5	1		768	0	0		0	137	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,subs,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,ss09	kern,mark,mkmk	otf	CFF	153212	no	Designed by Kseniya Karataeva, Yulia Gonina. Technical designers Yuriy Nako, Kirill Maslov, Ivan Gladkikh, Victor Rubenko.	TypeType	TpTp	http://typekit.com/eulas/0000000000000000774f76f7	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.53586.otf	0	TT Travels Next Black	Italic	TT Travels Next Black Italic	TTTravelsNext-BlackIt	TT Travels Next	Black Italic	Version 1.100.26072023	1.100	900	5	1		768	0	0		0	137	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,subs,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,ss09	kern,mark,mkmk	otf	CFF	157828	no	Designed by Kseniya Karataeva, Yulia Gonina. Technical designers Yuriy Nako, Kirill Maslov, Ivan Gladkikh, Victor Rubenko.	TypeType	TpTp	http://typekit.com/eulas/0000000000000000774f76f4	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.53587.otf	0	TT Travels Next	Bold	TT Travels Next Bold	TTTravelsNext-Bd			Version 1.100.26072023	1.100	700	5	0		768	0	0		0	137	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,subs,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,ss09	kern,mark,mkmk	otf	CFF	156964	no	Designed by Kseniya Karataeva, Yulia Gonina. Technical designers Yuriy Nako, Kirill Maslov, Ivan Gladkikh, Victor Rubenko.	TypeType	TpTp	http://typekit.com/eulas/0000000000000000774f76f5	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.53588.otf	0	TT Travels Next ExtraLight	Regular	TT Travels Next ExtraLight	TTTravelsNext-XLt	TT Travels Next	ExtraLight	Version 1.100.26072023	1.100	200	5	0		768	0	0		0	137	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,subs,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,ss09	kern,mark,mkmk	otf	CFF	152148	no	Designed by Kseniya Karataeva, Yulia Gonina. Technical designers Yuriy Nako, Kirill Maslov, Ivan Gladkikh, Victor Rubenko.	TypeType	TpTp	http://typekit.com/eulas/0000000000000000774f76f6	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.53589.otf	0	TT Travels Next Thin	Regular	TT Travels Next Thin	TTTravelsNext-Th	TT Travels Next	Thin	Version 1.100.26072023	1.100	100	5	0		768	0	0		0	137	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,subs,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,ss09	kern,mark,mkmk	otf	CFF	151988	no	Designed by Kseniya Karataeva, Yulia Gonina. Technical designers Yuriy Nako, Kirill Maslov, Ivan Gladkikh, Victor Rubenko.	TypeType	TpTp	http://typekit.com/eulas/0000000000000000774f76f9	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.53590.otf	0	TT Travels Next ExtraBold	Regular	TT Travels Next ExtraBold	TTTravelsNext-XBd	TT Travels Next	ExtraBold	Version 1.100.26072023	1.100	800	5	0		768	0	0		0	137	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,subs,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,ss09	kern,mark,mkmk	otf	CFF	158684	no	Designed by Kseniya Karataeva, Yulia Gonina. Technical designers Yuriy Nako, Kirill Maslov, Ivan Gladkikh, Victor Rubenko.	TypeType	TpTp	http://typekit.com/eulas/0000000000000000774f76f8	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.53591.otf	0	TT Travels Next Medium	Regular	TT Travels Next Medium	TTTravelsNext-Md	TT Travels Next	Medium	Version 1.100.26072023	1.100	500	5	0		768	0	0		0	137	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,subs,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,ss09	kern,mark,mkmk	otf	CFF	153204	no	Designed by Kseniya Karataeva, Yulia Gonina. Technical designers Yuriy Nako, Kirill Maslov, Ivan Gladkikh, Victor Rubenko.	TypeType	TpTp	http://typekit.com/eulas/0000000000000000774f76fb	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.53592.otf	0	TT Travels Next Light	Italic	TT Travels Next Light Italic	TTTravelsNext-LtIt	TT Travels Next	Light Italic	Version 1.100.26072023	1.100	300	5	1		768	0	0		0	137	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,subs,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,ss09	kern,mark,mkmk	otf	CFF	152516	no	Designed by Kseniya Karataeva, Yulia Gonina. Technical designers Yuriy Nako, Kirill Maslov, Ivan Gladkikh, Victor Rubenko.	TypeType	TpTp	http://typekit.com/eulas/0000000000000000774f76fc	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.53593.otf	0	TT Travels Next	Italic	TT Travels Next Italic	TTTravelsNext-Italic			Version 1.100.26072023	1.100	400	5	1		768	0	0		0	137	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,subs,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,ss09	kern,mark,mkmk	otf	CFF	152652	no	Designed by Kseniya Karataeva, Yulia Gonina. Technical designers Yuriy Nako, Kirill Maslov, Ivan Gladkikh, Victor Rubenko.	TypeType	TpTp	http://typekit.com/eulas/0000000000000000774f76ff	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.53594.otf	0	TT Travels Next DemiBold	Regular	TT Travels Next DemiBold	TTTravelsNext-DmBd	TT Travels Next	DemiBold	Version 1.100.26072023	1.100	600	5	0		768	0	0		0	137	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,subs,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,ss09	kern,mark,mkmk	otf	CFF	155656	no	Designed by Kseniya Karataeva, Yulia Gonina. Technical designers Yuriy Nako, Kirill Maslov, Ivan Gladkikh, Victor Rubenko.	TypeType	TpTp	http://typekit.com/eulas/0000000000000000774f76fa	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.53595.otf	0	TT Travels Next Black	Regular	TT Travels Next Black	TTTravelsNext-Black	TT Travels Next	Black	Version 1.100.26072023	1.100	900	5	0		768	0	0		0	137	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,subs,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,ss09	kern,mark,mkmk	otf	CFF	161000	no	Designed by Kseniya Karataeva, Yulia Gonina. Technical designers Yuriy Nako, Kirill Maslov, Ivan Gladkikh, Victor Rubenko.	TypeType	TpTp	http://typekit.com/eulas/0000000000000000774f76fe	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.53596.otf	0	TT Travels Next DemiBold	Italic	TT Travels Next DemiBold Italic	TTTravelsNext-DmBdIt	TT Travels Next	DemiBold Italic	Version 1.100.26072023	1.100	600	5	1		768	0	0		0	137	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,subs,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,ss09	kern,mark,mkmk	otf	CFF	154376	no	Designed by Kseniya Karataeva, Yulia Gonina. Technical designers Yuriy Nako, Kirill Maslov, Ivan Gladkikh, Victor Rubenko.	TypeType	TpTp	http://typekit.com/eulas/0000000000000000774f76fd	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.53597.otf	0	TT Travels Next Medium	Italic	TT Travels Next Medium Italic	TTTravelsNext-MdIt	TT Travels Next	Medium Italic	Version 1.100.26072023	1.100	500	5	1		768	0	0		0	137	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,subs,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,ss09	kern,mark,mkmk	otf	CFF	153956	no	Designed by Kseniya Karataeva, Yulia Gonina. Technical designers Yuriy Nako, Kirill Maslov, Ivan Gladkikh, Victor Rubenko.	TypeType	TpTp	http://typekit.com/eulas/0000000000000000774f7701	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.53598.otf	0	TT Travels Next	Regular	TT Travels Next Regular	TTTravelsNext-Regular			Version 1.100.26072023	1.100	400	5	0		768	0	0		0	137	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,subs,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,ss09	kern,mark,mkmk	otf	CFF	153064	no	Designed by Kseniya Karataeva, Yulia Gonina. Technical designers Yuriy Nako, Kirill Maslov, Ivan Gladkikh, Victor Rubenko.	TypeType	TpTp	http://typekit.com/eulas/0000000000000000774f7705	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.53599.otf	0	TT Travels Next Light	Regular	TT Travels Next Light	TTTravelsNext-Lt	TT Travels Next	Light	Version 1.100.26072023	1.100	300	5	0		768	0	0		0	137	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,subs,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,ss09	kern,mark,mkmk	otf	CFF	153216	no	Designed by Kseniya Karataeva, Yulia Gonina. Technical designers Yuriy Nako, Kirill Maslov, Ivan Gladkikh, Victor Rubenko.	TypeType	TpTp	http://typekit.com/eulas/0000000000000000774f7700	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.53600.otf	0	TT Travels Next ExtraLight	Italic	TT Travels Next ExtraLight Italic	TTTravelsNext-XLtIt	TT Travels Next	ExtraLight Italic	Version 1.100.26072023	1.100	200	5	1		768	0	0		0	137	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,subs,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,ss09	kern,mark,mkmk	otf	CFF	152500	no	Designed by Kseniya Karataeva, Yulia Gonina. Technical designers Yuriy Nako, Kirill Maslov, Ivan Gladkikh, Victor Rubenko.	TypeType	TpTp	http://typekit.com/eulas/0000000000000000774f7702	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.53601.otf	0	TT Travels Next Black Outline	Italic	TT Travels Next Black Outline Italic	TTTravelsNext-BlackOutlineIt	TT Travels Next	Black Outline Italic	Version 1.100.26072023	1.100	910	5	1		768	0	0		0	137	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,subs,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,ss09	kern,mark,mkmk	otf	CFF	245120	no	Designed by Kseniya Karataeva, Yulia Gonina. Technical designers Yuriy Nako, Kirill Maslov, Ivan Gladkikh, Victor Rubenko.	TypeType	TpTp	http://typekit.com/eulas/0000000000000000774f7704	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.53602.otf	0	TT Travels Next Black Outline	Regular	TT Travels Next Black Outline	TTTravelsNext-BlackOutline	TT Travels Next	Black Outline	Version 1.100.26072023	1.100	910	5	0		768	0	0		0	137	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,subs,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,ss09	kern,mark,mkmk	otf	CFF	248352	no	Designed by Kseniya Karataeva, Yulia Gonina. Technical designers Yuriy Nako, Kirill Maslov, Ivan Gladkikh, Victor Rubenko.	TypeType	TpTp	http://typekit.com/eulas/0000000000000000774f7703	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.54377.otf	0	Barlow SemiBold	Regular	Barlow SemiBold	Barlow-SemiBold	Barlow	SemiBold	Version 1.408	1.408	600	5	0		680	0	0		0	141	4	0	liga,smcp,c2sc,tnum,pnum,frac,sups,ordn,aalt,locl,numr,dnom,ccmp	kern,mark,mkmk	otf	glyf	103192	no	Jeremy Tribby	Tribby Type	TRBY	http://typekit.com/eulas/00000000000000007737fb7c	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.54384.otf	0	Barlow	Italic	Barlow Italic	Barlow-Italic			Version 1.408	1.408	400	5	1		680	0	0		0	141	4	0	liga,smcp,c2sc,tnum,pnum,frac,sups,ordn,aalt,locl,numr,dnom,ccmp	kern,mark,mkmk	otf	glyf	104428	no	Jeremy Tribby	Tribby Type	TRBY	http://typekit.com/eulas/0000000000000000774491d5	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.54388.otf	0	Barlow	Regular	Barlow Regular	Barlow-Regular			Version 1.408	1.408	400	5	0		680	0	0		0	141	4	0	liga,smcp,c2sc,tnum,pnum,frac,sups,ordn,aalt,locl,numr,dnom,ccmp	kern,mark,mkmk	otf	glyf	98988	no	Jeremy Tribby	Tribby Type	TRBY	http://typekit.com/eulas/000000000000000077402670	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.5560.otf	0	Carbon Regular	Regular	Carbon-Regular	Carbon-Regular	Carbon	Regular	Version 1.100 2003	1.100	450	5	0		246	0	0		0	11	1	0		kern	otf	CFF	22216	no	Anuthin Wongsunkakon	Anuthin Wongsunkakon	t26	http://typekit.com/eulas/000000000000000077359a44	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.60423.otf	0	Swiss721 LtEx BT	Regular	Swiss721 LtEx BT Light	Swiss721BT-LightExtended	Swiss721 BT	Light Extended	Version 5.0	5.000	400	7	0		265	0	0		1	22	2	0	liga,dlig,frac,sups,ordn,aalt	kern	otf	CFF	71180	no		MyFonts Inc.	MONO	http://typekit.com/eulas/0000000000000000775358a4	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.60548.otf	0	Segoe UI	Regular	Segoe UI	SegoeUI			Version 5.67;O365;CC	5.670	400	5	0		5392	256	121	pe,che,zhe,keheh,gaf,farsi-yeh	319	336	135	256	liga,dlig,calt,smcp,c2sc,onum,lnum,tnum,pnum,init,medi,fina,isol,rlig,salt,frac,sups,subs,locl,ccmp,rclt,ss01,ss18,ss19,ss20	kern,mark,mkmk,case	otf	glyf	931680	no		Microsoft Corporation	MS	http://typekit.com/eulas/0000000000000000775ab3ff	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.6812.otf	0	Minion Pro	Bold	MinionPro-Bold	MinionPro-Bold			Version 2.115;PS 2.000;hotconv 1.0.78;makeotf.lib2.5.61930	2.115	700	5	0		1690	0	0		0	148	84	102	liga,dlig,smcp,c2sc,onum,lnum,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,hist,ss01,ss02	kern	otf	CFF	210652	no	Robert Slimbach	Adobe Systems Incorporated	ADBE	http://typekit.com/eulas/00000000000000007735d947	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.6814.otf	0	Minion Pro	Italic	MinionPro-It	MinionPro-It			Version 2.115;PS 2.000;hotconv 1.0.78;makeotf.lib2.5.61930	2.115	400	5	1		1864	0	0		0	148	84	102	liga,dlig,smcp,c2sc,onum,lnum,tnum,pnum,cswh,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,hist,ss01,ss02	kern	otf	CFF	252652	no	Robert Slimbach	Adobe Systems Incorporated	ADBE	http://typekit.com/eulas/00000000000000007735d954	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.6846.otf	0	Myriad Pro	Bold	MyriadPro-Bold	MyriadPro-Bold			Version 2.115;PS 2.000;hotconv 1.0.81;makeotf.lib2.5.63406	2.115	700	5	0		852	0	0		0	146	73	95	liga,onum,lnum,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom	kern	otf	CFF	91200	no	Robert Slimbach and Carol Twombly	Adobe Systems Incorporated	ADBE	http://typekit.com/eulas/000000000000000000018f39	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.9654.otf	0	Arimo	Regular	Arimo Regular	Arimo-Regular			Version 1.23	1.231	400	5	0		2584	0	0		0	336	127	256	dlig,ccmp	kern,mark,mkmk	otf	glyf	436380	no	Steve Matteson	Monotype Imaging Inc.	MONO	http://typekit.com/eulas/000000000000000077359d21	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.w/.9656.otf	0	Arimo	Bold	Arimo Bold	Arimo-Bold			Version 1.23	1.231	700	5	0		2584	0	0		0	336	127	256	dlig,ccmp	kern,mark,mkmk	otf	glyf	438716	no	Steve Matteson	Monotype Imaging Inc.	MONO	http://typekit.com/eulas/000000000000000077359d27	
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/google/source-sans-3/source-sans-3-italic-variable.ttf	0	Source Sans 3 ExtraLight	Italic	Source Sans 3 Italic	SourceSans3-Italic	Source Sans 3	ExtraLight Italic	Version 3.052;hotconv 1.1.0;makeotfexe 2.6.0	3.052	200	5	1	wght[200..200..900]	1998	0	0		1	228	88	156	liga,dlig,onum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,titl,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,ss09,ss10,cv01,cv02,cv03	kern,mark,mkmk	ttf	glyf	391460	no	Paul D. Hunt	Adobe	ADBO	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/google/source-sans-3/source-sans-3-regular-variable.ttf	0	Source Sans 3 ExtraLight	Regular	Source Sans 3	SourceSans3-Roman	Source Sans 3	ExtraLight	Version 3.052;hotconv 1.1.0;makeotfexe 2.6.0	3.052	200	5	0	wght[200..200..900]	2478	0	0		1	228	88	156	liga,dlig,smcp,c2sc,onum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,titl,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,ss09,ss10,cv01,cv02,cv03	kern,mark,mkmk	ttf	glyf	642476	no	Paul D. Hunt	Adobe	ADBO	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/Acumin-Pro/Acumin-BdItPro.otf	0	Acumin Pro	Bold Italic	Acumin Pro Bold Italic	AcuminPro-BoldItalic			Version 1.011;PS 1.0;hotconv 1.0.86;makeotf.lib2.5.63406	1.011	700	5	1		825	0	0		0	146	1	0	liga,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,numr,dnom,ss01	kern	otf	CFF	82692	no	Robert Slimbach	Adobe Systems Incorporated	ADBE	http://typekit.com/eulas/0000000000000000000193c1	
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/Acumin-Pro/Acumin-BdPro.otf	0	Acumin Pro	Bold	Acumin Pro Bold	AcuminPro-Bold			Version 1.011;PS 1.0;hotconv 1.0.86;makeotf.lib2.5.63406	1.011	700	5	0		825	0	0		0	146	1	0	liga,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,numr,dnom,ss01	kern	otf	CFF	83784	no	Robert Slimbach	Adobe Systems Incorporated	ADBE	http://typekit.com/eulas/0000000000000000000193c0	
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/Acumin-Pro/Acumin-ItPro.otf	0	Acumin Pro	Italic	Acumin Pro Italic	AcuminPro-Italic			Version 1.011;PS 1.0;hotconv 1.0.86;makeotf.lib2.5.63406	1.011	400	5	1		825	0	0		0	146	1	0	liga,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,numr,dnom,ss01	kern	otf	CFF	83356	no	Robert Slimbach	Adobe Systems Incorporated	ADBE	http://typekit.com/eulas/0000000000000000000193c3	
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/Acumin-Pro/Acumin-RPro.otf	0	Acumin Pro	Regular	Acumin Pro	AcuminPro-Regular			Version 1.011;PS 1.0;hotconv 1.0.86;makeotf.lib2.5.63406	1.011	400	5	0		825	0	0		0	146	1	0	liga,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,numr,dnom,ss01	kern	otf	CFF	81988	no	Robert Slimbach	Adobe Systems Incorporated	ADBE	http://typekit.com/eulas/0000000000000000000193c9	
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/Akzidenz-Grotesk-Next/AkzidGrtskNext-Black.ttf	0	Akzidenz-Grotesk Next Black	Regular	AkzidGrtskNext-Black	AkzidGrtskNext-Black	Akzidenz-Grotesk Next	Black	Version 001.000;Core 1.0.01;otf.5.02.2298;42.06W	1.000	900	5	0		553	0	0		0	139	5	0	liga,tnum,pnum,frac,sups,subs,case,ordn,aalt,locl,numr,dnom,hist	kern	ttf	glyf	109244	no	Bernd Moellenstaedt and Dieter Hofrichter	Berthold	BERT	http://www.bertholdtypes.com/info/agreement.html	
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/Akzidenz-Grotesk-Next/AkzidGrtskNext-BlackIt.ttf	0	Akzidenz-Grotesk Next Black	Italic	AkzidGrtskNext-BlackIt	AkzidGrtskNext-BlackIt	Akzidenz-Grotesk Next	Black Italic	Version 001.000;Core 1.0.01;otf.5.02.2298;42.06W	1.000	900	5	1		553	0	0		0	139	5	0	liga,tnum,pnum,frac,sups,subs,case,ordn,aalt,locl,numr,dnom,hist	kern	ttf	glyf	113292	no	Bernd Moellenstaedt and Dieter Hofrichter	Berthold	BERT	http://www.bertholdtypes.com/info/agreement.html	
